step,round,run_id,rollout/response_len/median,rollout/dynamic_filter/drop_shopsim_zero_std_group,rollout/shopsim/strict_reward_mean,rollout/shopsim/chunk/chunk-b64b0567ce98/target_rho,rollout/shopsim/chunk/chunk-a9e98e128a35/inclusion_rate,rollout/shopsim/rho_mean,rollout/shopsim/train_group_count,rollout/shopsim/scored_rate,rollout/shopsim/q,rollout/shopsim/train_trajectory_count,rollout/shopsim/chunk/chunk-4d958fc1d69e/target_rho,rollout/shopsim/chunk/chunk-27a7e5bb9344/inclusion_rate,rollout/shopsim/full_skill_retry_rate,rollout/shopsim/chunk/chunk-d3a9ac5af7ef/inclusion_rate,rollout/avg_cached_tokens_per_sample,rollout/shopsim/zero_std_group_drop_rate,rollout/shopsim/chunk/chunk-4d958fc1d69e/inclusion_rate,rollout/truncated_ratio,rollout/step,rollout/shopsim/reward_mean,rollout/shopsim/chunk/chunk-f58e352cdad0/target_rho,perf/longest_effective_sample_tokens_per_sec,rollout/shopsim/chunk/chunk-a71a5634ee99/target_rho,rollout/response_len/min,rollout/response_len/mean,rollout/shopsim/chunk/chunk-a71a5634ee99/inclusion_rate,perf/rollout_time,rollout/shopsim/success_rate,rollout/shopsim/rho_max,rollout/shopsim/pending_analysis_rate,rollout/shopsim/runtime_error_group_rate,rollout/shopsim/all_wrong_group_rate,rollout/shopsim/chunk/chunk-d3a9ac5af7ef/target_rho,rollout/shopsim/chunk/chunk-bbe6cb9408eb/target_rho,perf/longest_sample_tokens_per_sec,rollout/shopsim/zero_std_group_drop_count,rollout/shopsim/full_skill_retry_success_rate,rollout/shopsim/chunk/chunk-27a7e5bb9344/target_rho,rollout/shopsim/skills_per_assisted_group_mean,rollout/shopsim/group_count,rollout/shopsim/chunk/chunk-1f8d27322e9f/inclusion_rate,rollout/shopsim/chunk/chunk-b64b0567ce98/inclusion_rate,rollout/shopsim/chunk/chunk-bbe6cb9408eb/inclusion_rate,rollout/shopsim/chunk/chunk-f58e352cdad0/inclusion_rate,perf/tokens_per_gpu_per_sec,rollout/shopsim/chunk/chunk-a9e98e128a35/target_rho,rollout/shopsim/trajectory_count,rollout/response_len/max,rollout/shopsim/chunk/chunk-1f8d27322e9f/target_rho,rollout/shopsim/assisted_empty_group_rate,rollout/prefix_cache_hit_rate,rollout/repetition_frac,rollout/shopsim/technical_group_drop_count,rollout/shopsim/internalization_deficit_rate,rollout/shopsim/chunk/chunk-c83ed5ae8b70/target_rho,rollout/shopsim/rho_min,rollout/dynamic_filter/drop_shopsim_unscored_technical_group,rollout/shopsim/skill_free_group_rate,rollout/shopsim/technical_group_drop_rate,rollout/shopsim/chunk/chunk-c83ed5ae8b70/inclusion_rate,perf/effective_tokens_per_gpu_per_sec,rollout/log_probs,rollout/returns,rollout/raw_reward,rollout/kl,rollout/rewards,rollout/rollout_log_probs,rollout/total_lengths,rollout/advantages,rollout/response_lengths,rollout/truncated,perf/actor_train_tok_per_s,perf/sleep_time,perf/data_preprocess_time,perf/wait_time_ratio,perf/log_probs_time,perf/train_time,perf/wake_up_time,perf/train_wait_time,perf/actor_train_time,perf/step_time,perf/actor_train_tflops,perf/log_probs_tflops,perf/update_weights_time,rollout/zero_std/count_0.0,rollout/zero_std/count_0.7,rollout/zero_std/count_1.0,rollout/zero_std/count_0.5,rollout/shopsim/chunk/online-bbef274e1764d953/inclusion_rate,rollout/shopsim/chunk/online-8e3e179b9270814a/inclusion_rate,rollout/shopsim/chunk/online-bbef274e1764d953/target_rho,rollout/shopsim/chunk/online-8e3e179b9270814a/target_rho,rollout/zero_std/count_0.4,rollout/shopsim/chunk/online-214dfd1028dc4157/target_rho,rollout/shopsim/chunk/online-3297dc4c0f4f6109/target_rho,rollout/shopsim/chunk/online-3297dc4c0f4f6109/inclusion_rate,rollout/shopsim/chunk/online-214dfd1028dc4157/inclusion_rate,rollout/shopsim/chunk/online-ea5dd903b14ec0fc/target_rho,rollout/shopsim/chunk/online-3d2cdd6a2aac9717/target_rho,rollout/shopsim/chunk/online-3d2cdd6a2aac9717/inclusion_rate,rollout/shopsim/chunk/online-ea5dd903b14ec0fc/inclusion_rate
11,0,8ov14yyc,193,13,0.6905659893267652,0.38162078131953847,0.14285714285714285,0.44903167489954565,16,1,0.2,128,0.26310000301127795,0.47619047619047616,0.13793103448275862,0.5714285714285714,0,0.4482758620689655,0.23809523809523808,0.12768817204301075,11,0.6905659893267652,0.8999999999999999,5.222839727531851,0.2002050350677727,55,240.18682795698925,0.14285714285714285,234.73820066452026,0.6594827586206896,0.8999999999999999,0.10344827586206896,0,0.13793103448275862,0.5174498242544147,0.49059913361494567,5.222839727531851,13,0.25,0.4733805357216591,4.190476190476191,29,0.47619047619047616,0.38095238095238093,0.42857142857142855,0.9523809523809523,190.31734022638952,0.2001840055744324,232,1226,0.5796673375052258,0,0,0,,0.034482758620689655,0.48411009292619,0.2001840055744324,,0.27586206896551724,,0.38095238095238093,190.31734022638952,-0.18521509319543839,1.5133991837501526e-09,0.6136792754736303,0,-0.11667181627564532,-0.18444393575191498,6906.643817204301,1.5133991837501526e-09,240.18682795698925,0.12768817204301075,13465.266235992629,12.684320449829102,0.09803628921508789,0.3486815779341211,99.0292444229126,481.42845487594604,6.948862552642822,257.73143768310547,381.6146602630615,739.1598925590515,99.86453016655797,128.2778266626316,1.755722999572754,,,,,,,,,,,,,,,,,
12,0,8ov14yyc,216,16,0.68505859375,0.38162078131953847,0.125,0.44903167489954565,16,1,0.2,128,0.26310000301127795,0.5,0.15625,0.75,0,0.5,0.4583333333333333,0.04353741496598639,12,0.68505859375,0.8999999999999999,19.388071952237873,0.2002050350677727,68,291.7646258503401,0.25,211.26391577720642,0.66796875,0.8999999999999999,0.125,0,0.15625,0.5174498242544147,0.49059913361494567,19.388071952237873,16,0.2,0.4733805357216591,4.833333333333333,32,0.5416666666666666,0.4166666666666667,0.5416666666666666,0.875,253.76671545053438,0.2001840055744324,256,4096,0.5796673375052258,0,0,0,,0.03125,0.48411009292619,0.2001840055744324,,0.25,,0.375,253.76671545053438,-0.17173174023628235,-6.51925802230835e-09,0.4006462585034014,0,-0.039904331268907405,-0.17078875750303268,7119.885714285714,-6.51925802230835e-09,291.7646258503401,0.04353741496598639,13516.72868714718,12.931987285614014,0.09810876846313477,0.3240829745821438,101.39136910438538,489.3509018421173,7.187591314315796,234.62982869148254,387.1584701538086,723.9807305335999,99.1875739146668,126.24779181330823,1.7580935955047607,2,,1,,,,,,,,,,,,,,
13,0,8ov14yyc,202,16,0.75,0.38162078131953847,0.10714285714285714,0.44903167489954565,16,1,0.2,128,0.26310000301127795,0.5357142857142857,0.15625,0.5357142857142857,0,0.5,0.25,0,13,0.75,0.8999999999999999,6.982283570536215,0.2002050350677727,74,244.89528795811518,0.10714285714285714,161.26529216766357,0.734375,0.8999999999999999,0.15625,0,0.15625,0.5174498242544147,0.49059913361494567,6.982283570536215,16,0,0.4733805357216591,4.392857142857143,32,0.7142857142857143,0.5,0.35714285714285715,0.8571428571428571,217.53750933292505,0.2001840055744324,256,1126,0.5796673375052258,0,0,0,,0,0.48411009292619,0.2001840055744324,,0.125,,0.42857142857142855,217.53750933292505,-0.1779138743877411,-3.725290298461914e-09,0.5706806282722513,0,0.04672105373720432,-0.17717094719409943,5217.806282722513,-3.725290298461914e-09,244.89528795811518,0,13941.810343099945,12.94321346282959,0.0705862045288086,0.40470731282457595,55.687525272369385,271.0225977897644,7.117730140686035,184.25361108779907,214.44869256019592,455.2762088775635,92.76463891772502,119.07667192623052,1.7111845016479492,3,,2,1,,,,,,,,,,,,,
14,0,8ov14yyc,205.5,16,0.6458333333333334,0.38162078131953847,0.2,0.44903167489954565,16,1,0.2,128,0.26310000301127795,0.36,0.15625,0.52,0,0.5,0.16,0.09023668639053255,14,0.6458333333333334,0.8999999999999999,18.181009220225096,0.2002050350677727,58,276.2174556213018,0.04,225.29002380371094,0.6171875,0.8999999999999999,0.15625,0,0.15625,0.5174498242544147,0.49059913361494567,18.181009220225096,16,0,0.4733805357216591,4.2,32,0.68,0.48,0.36,0.92,207.20291654224187,0.2001840055744324,256,4096,0.5796673375052258,0,0,0,,0,0.48411009292619,0.2001840055744324,,0.21875,,0.48,207.20291654224187,-0.16990060359239578,-2.2351741790771484e-08,0.2948717948717949,0,-0.07430439768634604,-0.16935279965400696,6776.600591715976,-2.2351741790771484e-08,276.2174556213018,0.09023668639053255,13654.305638556774,12.856248140335083,0.09143424034118652,0.3677627243166203,90.69216537475586,427.09525179862976,7.194684743881226,248.43475604057312,335.4972505569458,675.5300078392029,100.99217529904499,124.53334861060263,1.666468858718872,3,,,,,,,,,,,,,,,,
15,0,8ov14yyc,198,13,0.684985632183908,0.38162078131953847,0.125,0.44903167489954565,16,1,0.2,128,0.26310000301127795,0.5,0.06896551724137931,0.5833333333333334,0,0.4482758620689655,0.20833333333333334,0.06073446327683616,15,0.684985632183908,0.8999999999999999,9.73296432805524,0.2002050350677727,52,252.37853107344634,0.16666666666666666,203.74060082435608,0.6724137931034483,0.8999999999999999,0.06896551724137931,0,0.06896551724137931,0.5174498242544147,0.49059913361494567,9.73296432805524,13,0,0.4733805357216591,4.666666666666667,29,0.6666666666666666,0.375,0.4583333333333333,0.9166666666666666,219.25428618182335,0.2001840055744324,232,1983,0.5796673375052258,0,0,0,,0,0.48411009292619,0.2001840055744324,,0.1724137931034483,,0.6666666666666666,219.25428618182335,-0.17899398505687714,-5.587935447692871e-09,0.5144774011299436,0,-0.0633846496121358,-0.1782628893852234,6714.526836158192,-5.587935447692871e-09,252.37853107344634,0.06073446327683616,13482.656413145567,12.26793122291565,0.09775280952453613,0.3368840023088133,91.2160484790802,445.44486021995544,7.183570146560669,226.30014634132385,352.5926089286804,671.7450065612793,98.92585431815282,127.46486919837608,1.7215125560760498,,,,,,,,,,,,,,,,,
16,0,8ov14yyc,221,16,0.7890625,0.38162078131953847,0.2,0.44903167489954565,16,1,0.2,128,0.26310000301127795,0.52,0.03125,0.32,0,0.5,0.24,0.01957585644371941,16,0.7890625,0.8999999999999999,11.25939735540376,0.2002050350677727,57,256.0391517128874,0.32,171.14592719078064,0.7890625,0.8999999999999999,0.03125,0,0.03125,0.5174498242544147,0.49059913361494567,11.25939735540376,16,0,0.4733805357216591,4.8,32,0.68,0.44,0.6,0.96,229.2663380546615,0.2001840055744324,256,1927,0.5796673375052258,0,0,0,,0,0.48411009292619,0.2001840055744324,,0.21875,,0.52,229.2663380546615,-0.1791928932070732,7.450580596923828e-09,0.5138662316476346,0,-0.05429584706782517,-0.17832156270742416,5847.324632952692,7.450580596923828e-09,256.0391517128874,0.01957585644371941,13697.26272728488,12.923967838287354,0.08007431030273438,0.3694387410397893,69.07073712348938,331.5771436691284,7.070033550262451,194.2673146724701,261.6880519390106,525.8444583415985,95.75586705850814,120.9299690715195,1.727674961090088,1,,3,,,,,,,,,,,,,,
17,0,8ov14yyc,250.5,15,0.7872983870967742,0.38162078131953847,0.16,0.44903167489954565,16,1,0.2,128,0.26310000301127795,0.32,0.06451612903225806,0.64,0,0.4838709677419355,0.32,0,17,0.7872983870967742,0.8999999999999999,6.58591922252755,0.2002050350677727,61,301.03177257525084,0.2,170.05978393554688,0.782258064516129,0.8999999999999999,0.06451612903225806,0,0.06451612903225806,0.5174498242544147,0.49059913361494567,6.58591922252755,15,0,0.4733805357216591,4.56,31,0.72,0.4,0.36,0.92,264.63781711646027,0.2001840055744324,248,1120,0.5796673375052258,0,0,0,,0,0.48411009292619,0.2001840055744324,,0.1935483870967742,,0.52,264.63781711646027,-0.16822337359189987,-1.1175870895385742e-08,0.6396321070234113,0,-0.03372907857831107,-0.16753577440977097,5838.444816053512,-1.1175870895385742e-08,301.03177257525084,0,13662.433983906361,12.824751853942871,0.08175420761108398,0.374205340678814,66.40709257125854,322.76292538642883,7.065443992614746,193.00198340415955,255.54670596122742,515.7649087905884,94.08390680193634,120.68405916832172,1.741757869720459,,,,,,,,,,,,,,,,,
18,0,8ov14yyc,225,16,0.5879603794642857,0.38162078131953847,0.35714285714285715,0.44903167489954565,16,1,0.2,128,0.26310000301127795,0.5357142857142857,0.34375,0.42857142857142855,0,0.5,0.2857142857142857,0,18,0.5879603794642857,0.8999999999999999,4.560981734509255,0.2002050350677727,57,269.37282780410743,0.17857142857142858,242.0531508922577,0.57421875,0.8999999999999999,0.34375,0,0.34375,0.5174498242544147,0.49059913361494567,4.560981734509255,16,0,0.4733805357216591,4.714285714285714,32,0.75,0.25,0.42857142857142855,0.8571428571428571,176.11111378994036,0.2001840055744324,256,1104,0.5796673375052258,0,0,0,,0,0.48411009292619,0.2001840055744324,,0.125,,0.6428571428571429,176.11111378994036,-0.18028194457292557,-3.725290298461914e-09,0.34509704355675924,0,0.012306475761754065,-0.179410919547081,5720.415481832543,-3.725290298461914e-09,269.37282780410743,0,13686.925149084824,12.656147003173828,0.0811319351196289,0.4411596590061575,70.07508420944214,335.51728653907776,7.035004138946533,264.8640065193176,264.56073665618896,600.3812930583954,94.66658655504048,119.13441207754188,1.727344036102295,6,,,,,,,,,,,,,,,,
19,0,8ov14yyc,220,16,0.8119436553030303,0.38162078131953847,0.16666666666666666,0.44903167489954565,16,1,0.2,128,0.26310000301127795,0.5416666666666666,0.09375,0.5416666666666666,0,0.5,0.25,0.029850746268656716,19,0.8119436553030303,0.8999999999999999,16.125557997246652,0.2002050350677727,75,280.3626865671642,0.08333333333333333,254.00671410560608,0.8046875,0.8999999999999999,0.09375,0,0.09375,0.5174498242544147,0.49059913361494567,16.125557997246652,16,0,0.4733805357216591,4.166666666666667,32,0.5416666666666666,0.20833333333333334,0.5,0.9166666666666666,184.87995549785174,0.2001840055744324,256,4096,0.5796673375052258,0,0,0,,0,0.48411009292619,0.2001840055744324,,0.25,,0.4166666666666667,184.87995549785174,-0.1604425087571144,9.313225746154785e-09,0.5381049298959746,0,-0.07268341085804042,-0.15949886292219162,5700.028358208955,9.313225746154785e-09,280.3626865671642,0.029850746268656716,13791.47203448624,12.428958892822266,0.08535099029541016,0.44060997653307293,73.25257682800293,351.1751217842102,7.1393821239471436,276.60711789131165,276.9116299152374,627.7822396755219,94.77852463718025,119.42822525714459,1.7195663452148438,3,,3,,,,,,,,,,,,,,
20,0,8ov14yyc,228.5,16,0.72607421875,0.38162078131953847,0.23076923076923078,0.44903167489954565,16,1,0.2,128,0.26310000301127795,0.5,0.125,0.46153846153846156,0,0.5,0.23076923076923078,0.10698689956331878,20,0.72607421875,0.8999999999999999,4.7374021152009735,0.2002050350677727,66,288.96615720524017,0.11538461538461539,296.99822092056274,0.71875,0.8999999999999999,0.125,0,0.125,0.5174498242544147,0.49059913361494567,4.7374021152009735,16,0,0.4733805357216591,4.346153846153846,32,0.6153846153846154,0.4230769230769231,0.6153846153846154,0.8461538461538461,222.8068902059153,0.2001840055744324,256,1407,0.5796673375052258,0,0,0,,0,0.48411009292619,0.2001840055744324,,0.1875,,0.3076923076923077,222.8068902059153,-0.15676091611385345,-4.190951585769653e-09,0.39042030567685587,0,-0.32754344434587196,-0.1560058742761612,7647.174672489083,-4.190951585769653e-09,288.96615720524017,0.10698689956331878,13503.93021286861,12.33907437324524,0.13480496406555176,0.32782441889151076,138.17161464691162,657.5582048892975,7.253126859664917,320.6954290866852,518.7239484786987,978.2536339759827,100.93821669967541,126.31410209845265,1.7155601978302002,1,,,,,,,,,,,,,,,,
21,1,chjizc8u,212,16,0.8606770833333334,,0.43333333333333335,0.570903625792697,16,1,0.2,128,,0.5333333333333333,0.03125,,0,0.5,,0.17835671342685372,21,0.8606770833333334,,15.587177879318743,,27,262.1362725450902,,262.7800896167755,0.85546875,0.8999999999999999,0.03125,0,0.03125,,0.589599778982441,15.587177879318743,16,0,0.4558757756140158,4.166666666666667,32,0.6333333333333333,,0.6666666666666666,,248.88871944362396,0.3445315989317448,256,4096,0.6423226971958329,0,0,0.001002004008016032,,0,0.5449789167055454,0.3445315989317448,,0.0625,,0.5666666666666667,248.88871944362396,-0.1615421399474144,2.3283064365386963e-09,0.458249832999332,0,-0.34615140729294513,-0.16026732325553894,8698.97394789579,2.3283064365386963e-09,262.1362725450902,0.17835671342685372,13379.245151437863,6.644998550415039,0.1478438377380371,0.24642111170087222,176.04646611213684,825.6104173660278,4.064673185348511,269.97549962997437,648.8838422298431,1095.5859169960022,104.27603772360105,128.1158652880783,1.7147791385650635,1,,3,,0.8666666666666667,0.4666666666666667,0.8999999999999999,0.5190166131192998,,,,,,,,,
22,1,chjizc8u,255,16,0.7371651785714286,,0.2,0.570903625792697,16,1,0.2,128,,0.52,0.0625,,0,0.5,,0.22406639004149378,22,0.7371651785714286,,7.384656167991301,,34,304.0881742738589,,271.91516494750977,0.72265625,0.8999999999999999,0.03125,0,0.0625,,0.589599778982441,7.384656167991301,16,0.5,0.4558757756140158,3.8,32,0.64,,0.56,,269.5151262127911,0.3445315989317448,256,2008,0.6423226971958329,0,0,0,,0.03125,0.5449789167055454,0.3445315989317448,,0.21875,,0.52,269.5151262127911,-0.16462386399507523,1.6763806343078613e-08,0.4142708950800237,0,-0.28802968926449535,-0.16393698751926422,8448.86203319502,1.6763806343078613e-08,304.0881742738589,0.22406639004149378,13358.288531288206,11.182740688323975,0.1449124813079834,0.27585965066791873,161.11005187034607,772.0073940753937,6.5107526779174805,294.09449458122253,609.711564540863,1066.1018886566162,103.6037547721573,130.69411598078509,1.7182445526123047,,,,,0.88,0.48,0.8999999999999999,0.5190166131192998,,,,,,,,,
23,1,chjizc8u,210,16,0.7799479166666666,,0.43333333333333335,0.570903625792697,16,1,0.2,128,,0.6,0.15625,,0,0.5,,0.3736654804270463,23,0.7799479166666666,,4.077226566646936,,33,253.7482206405694,,329.39057421684265,0.77734375,0.8999999999999999,0.15625,0,0.15625,,0.589599778982441,4.077226566646936,16,0,0.4558757756140158,4.3,32,0.8,,0.6,,216.470219797668,0.3445315989317448,256,1343,0.6423226971958329,0,0,0,,0,0.5449789167055454,0.3445315989317448,,0.0625,,0.5333333333333333,216.470219797668,-0.16599081456661224,1.862645149230957e-09,0.3140569395017794,0,-0.21075694392902572,-0.16511093825101852,9835.615658362989,1.862645149230957e-09,253.7482206405694,0.3736654804270463,13374.156882269874,10.991825342178345,0.17418527603149414,0.25178823663443517,217.60114526748657,1045.1599757671356,6.550279140472412,351.7172546386719,826.611508846283,1396.8772304058075,108.03482301564249,136.79895534116747,1.7253479957580566,4,,3,,0.9666666666666667,0.36666666666666664,0.8999999999999999,0.5190166131192998,,,,,,,,,
24,1,chjizc8u,257.5,16,0.8203125,,0.32142857142857145,0.570903625792697,16,1,0.2,128,,0.5,0.125,,0,0.5,,0,24,0.8203125,,5.677470094589426,,78,301.7731343283582,,206.07770371437073,0.8125,0.8999999999999999,0.125,0,0.125,,0.589599778982441,5.677470094589426,16,0,0.4558757756140158,3.607142857142857,32,0.6428571428571429,,0.5357142857142857,,245.28126570189033,0.3445315989317448,256,1170,0.6423226971958329,0.03125,0,0,,0,0.5449789167055454,0.3445315989317448,,0.125,,0.5,245.28126570189033,-0.16139420121908188,9.313225746154785e-10,0.6059701492537314,0,-0.1253614064028014,-0.1606895476579666,6070.598507462687,9.313225746154785e-10,301.7731343283582,0,13785.36163769729,11.495723009109497,0.09526538848876953,0.3785146916410805,78.88224959373474,374.66028690338135,6.414995431900024,228.186283826828,295.04492568969727,602.8465707302094,95.9201554104046,119.59072022313302,1.7009613513946533,4,,6,,0.7857142857142857,0.32142857142857145,0.8999999999999999,0.5190166131192998,,,,,,,,,
25,1,chjizc8u,279.5,16,0.8268229166666666,,0.2222222222222222,0.570903625792697,16,1,0.2,128,,0.2962962962962963,0.0625,,0,0.5,,0.10756501182033097,25,0.8268229166666666,,3.9428060967390817,,60,304.6536643026005,,298.5183575153351,0.8203125,0.8999999999999999,0.0625,0,0.0625,,0.589599778982441,3.9428060967390817,16,0,0.4558757756140158,3.8518518518518516,32,0.5555555555555556,,0.7407407407407407,,215.8468595911726,0.3445315989317448,256,1177,0.6423226971958329,0,0,0,,0,0.5449789167055454,0.3445315989317448,,0.15625,,0.5555555555555556,215.8468595911726,-0.1665768250823021,6.05359673500061e-09,0.5638297872340425,0,-0.026581946487404213,-0.16572517901659012,7878.430260047281,6.05359673500061e-09,304.6536643026005,0.10756501182033097,13441.03321736369,10.887051820755005,0.13532352447509766,0.3372168640752935,132.72907328605652,629.3947098255157,6.4231250286102295,320.229195356369,495.88092613220215,949.6239051818848,102.37545037317308,127.49287423723126,1.7131924629211426,2,,5,,0.8888888888888888,0.5925925925925926,0.8999999999999999,0.5190166131192998,,,,,,,,,
26,1,chjizc8u,239,16,0.8140625,,0.375,0.570903625792697,16,1,0.2,128,,0.4166666666666667,0.09375,,0,0.5,,0.32346723044397463,26,0.8140625,,3.5583318984510797,,59,273.79281183932346,,332.1781198978424,0.8125,0.8999999999999999,0.09375,0,0.09375,,0.589599778982441,3.5583318984510797,16,0,0.4558757756140158,3.75,32,0.7083333333333334,,0.5833333333333334,,194.93156268062972,0.3445315989317448,256,1182,0.6423226971958329,0,0,0,,0,0.5449789167055454,0.3445315989317448,,0.25,,0.5,194.93156268062972,-0.1589760184288025,-3.259629011154175e-09,0.45898520084566596,0,-0.14051031496131647,-0.15837904810905457,8941.77378435518,-3.259629011154175e-09,273.79281183932346,0.32346723044397463,13426.282357851402,11.558203935623169,0.15378093719482422,0.3073550989575371,169.1874542236328,800.033659696579,6.54135799407959,355.0079185962677,630.0268216133118,1155.0415782928467,106.61712098335836,132.34166045968433,1.720334768295288,3,,4,,0.8333333333333334,0.3333333333333333,0.8999999999999999,0.5190166131192998,,,,,,,,,
27,1,chjizc8u,251.5,16,0.921875,,0.4482758620689655,0.570903625792697,16,1,0.2,128,,0.41379310344827586,0.03125,,0,0.5,,0.1774193548387097,27,0.921875,,9.714366071898715,,79,289.3672456575682,,241.18918132781982,0.921875,0.8999999999999999,0.03125,0,0.03125,,0.589599778982441,9.714366071898715,16,0,0.4558757756140158,4.448275862068965,32,0.7586206896551724,,0.6551724137931034,,241.75006390833732,0.3445315989317448,256,2343,0.6423226971958329,0,0,0,,0,0.5449789167055454,0.3445315989317448,,0.09375,,0.6896551724137931,241.75006390833732,-0.15744412690401077,4.6566128730773926e-09,0.6451612903225806,0,-0.16287593872612227,-0.15669266134500504,8213.300248138958,4.6566128730773926e-09,289.3672456575682,0.1774193548387097,13458.915457582367,11.182385206222534,0.12847447395324707,0.297036470104954,131.21214938163757,623.9348630905151,6.719045639038086,263.6429934501648,491.8613257408142,887.5778565406799,103.66346924658153,129.5308187410152,1.7073471546173096,1,,9,,0.9310344827586207,0.5517241379310345,0.8999999999999999,0.5190166131192998,,,,,,,,,
28,1,chjizc8u,255,16,0.875,,0.3333333333333333,0.570903625792697,16,1,0.2,128,,0.37037037037037035,0.0625,,0,0.5,,0.2551390568319226,28,0.875,,16.90750981119609,,60,297.5417170495768,,242.25921177864075,0.875,0.8999999999999999,0.0625,0,0.0625,,0.589599778982441,16.90750981119609,16,0,0.4558757756140158,4.037037037037037,32,0.6666666666666666,,0.48148148148148145,,253.92945658640068,0.3445315989317448,256,4096,0.6423226971958329,0,0,0,,0,0.5449789167055454,0.3445315989317448,,0.15625,,0.5925925925925926,253.92945658640068,-0.15607056766748428,1.862645149230957e-09,0.5066505441354293,0,-0.1325012950323513,-0.15521620213985443,8308.264812575575,1.862645149230957e-09,297.5417170495768,0.2551390568319226,13474.944956508705,11.458016633987427,0.12720584869384766,0.2901964890835948,137.03238344192505,647.7684111595154,6.737539768218994,264.8340220451355,509.90449476242065,912.6024332046509,105.3183490381864,130.63165121181734,1.7039895057678223,2,,6,,0.9259259259259259,0.6666666666666666,0.8999999999999999,0.5190166131192998,,,,,,,,,
29,1,chjizc8u,255.5,16,0.8390625,,0.22727272727272727,0.570903625792697,16,1,0.2,128,,0.4090909090909091,0.0625,,0,0.5,,0.2523148148148148,29,0.8390625,,14.7757854576013,,63,291.27893518518516,,277.2103054523468,0.83203125,0.8999999999999999,0.0625,0,0.0625,,0.589599778982441,14.7757854576013,16,0,0.4558757756140158,3.727272727272727,32,0.6818181818181818,,0.5454545454545454,,226.96216108320502,0.3445315989317448,256,4096,0.6423226971958329,0,0,0,,0,0.5449789167055454,0.3445315989317448,,0.3125,,0.5,226.96216108320502,-0.15166538953781128,-1.4901161193847656e-08,0.5025462962962963,0,-0.1351905542391318,-0.15084920078516006,8351.248842592593,-1.4901161193847656e-08,291.27893518518516,0.2523148148148148,13464.205375226196,11.146339893341064,0.13851380348205566,0.3053391361794011,145.93143725395203,682.3981907367706,6.879742622375488,299.9490613937378,535.9008421897888,982.3472521305084,104.783388349336,128.26458580040733,1.7180087566375732,2,,3,,0.9090909090909091,0.45454545454545453,0.8999999999999999,0.5190166131192998,,,,,,,,,
30,1,chjizc8u,246,16,0.8367660984848485,,0.13043478260869565,0.570903625792697,16,1,0.2,128,,0.6086956521739131,0.03125,,0,0.5,,0.14392059553349876,30,0.8367660984848485,,6.331474505076193,,65,281.0049627791563,,224.7501745223999,0.83203125,0.8999999999999999,0.03125,0,0.03125,,0.589599778982441,6.331474505076193,16,0,0.4558757756140158,3.9565217391304346,32,0.7391304347826086,,0.6956521739130435,,251.9352882387047,0.3445315989317448,256,1423,0.6423226971958329,0,0,0,,0,0.5449789167055454,0.3445315989317448,,0.28125,,0.43478260869565216,251.9352882387047,-0.1558360457420349,3.725290298461914e-09,0.5305662079855629,0,-0.11602485764115383,-0.15510831028223038,7704.419354838709,3.725290298461914e-09,281.0049627791563,0.14392059553349876,13556.791469381276,11.461233854293823,0.1237027645111084,0.2992687897863974,121.19080376625061,579.886702299118,6.766808271408081,247.65843033790588,458.05543398857117,827.5451326370239,102.13775435864156,128.6807027855643,1.7161118984222412,1,,6,,0.9565217391304348,0.391304347826087,0.8999999999999999,0.5190166131192998,,,,,,,,,
31,1,chjizc8u,214,16,0.6897631448412699,,0.44,0.570903625792697,16,1,0.2,128,,0.32,0.25,,0,0.5,,0.2910927456382002,31,0.6897631448412699,,4.215880972057222,,29,241.34159779614325,,300.2931079864502,0.66796875,0.8999999999999999,0.25,0,0.25,,0.589599778982441,4.215880972057222,16,0,0.4558757756140158,3.88,32,0.52,,0.6,,218.8037229378063,0.3445315989317448,256,1266,0.6423226971958329,0,0,0,,0,0.5449789167055454,0.3445315989317448,,0.21875,,0.56,218.8037229378063,-0.16574081778526306,-0.0018626454984769225,0.2852843004358156,0,-0.0494168752700063,-0.1641978919506073,9492.602387511479,-0.0018626454984769225,241.34159779614325,0.2910927456382002,13424.00482536669,11.221829652786255,0.1738758087158203,0.24895992345184043,203.43732357025146,974.3193120956421,6.794486045837402,322.9740581512451,770.071534872055,1297.2933702468872,107.99431719802173,136.26367102924453,1.7132477760314941,6,,2,,0.84,0.6,0.8999999999999999,0.5190166131192998,1,,,,,,,,
